"X","work","home","num_of_workers","BG","origin_lat","origin_lon","dest_lat","dest_lon","distance","duration","dest_time","far"
381,60374304003011,60375436011007,1,60375436011,33.8200666,-118.2786938,34.1480839,-118.0293681,64413,2564,9.71222222222222,"40-80"
382,60374305024010,60375436011004,1,60375436011,33.8207315,-118.2835634,34.1624749,-118.0560334,67831,2822,9.78388888888889,"40-80"
383,60374308011019,60375436011000,1,60375436011,33.8232612,-118.2791352,34.1417202,-118.0299186,60958,2720,9.75555555555556,"40-80"
384,60374308032006,60375436011004,1,60375436011,33.8207315,-118.2835634,34.1112341,-118.0279501,53930,2598,9.72166666666667,"40-80"
385,60374308033009,60375436011002,1,60375436011,33.8233175,-118.2842339,34.1113146,-118.0239194,57887,2531,9.70305555555556,"40-80"
386,60374309012016,60375436011002,1,60375436011,33.8233175,-118.2842339,34.1375094,-118.0101362,61678,2552,9.70888888888889,"40-80"
387,60374310013003,60375436011007,1,60375436011,33.8200666,-118.2786938,34.1508251,-118.00187,63218,2771,9.76972222222222,"40-80"
388,60374311003016,60375436011000,1,60375436011,33.8232612,-118.2791352,34.1423263,-118.0019799,57650,2606,9.72388888888889,"40-80"
389,60374323003001,60375436011002,1,60375436011,33.8233175,-118.2842339,34.0907279,-118.042022,50448,2264,9.62888888888889,"40-80"
390,60374602001003,60375436011007,1,60375436011,33.8200666,-118.2786938,34.2052466,-118.138582,51672,2835,9.7875,"40-80"
391,60374609005000,60375436011000,1,60375436011,33.8232612,-118.2791352,34.1736938,-118.1594918,47773,2508,9.69666666666667,"40-80"
392,60374617002027,60375436011002,1,60375436011,33.8233175,-118.2842339,34.1465204,-118.1582499,42942,2273,9.63138888888889,"40-80"
393,60374619021015,60375436011004,1,60375436011,33.8207315,-118.2835634,34.1463095,-118.1451242,44249,2325,9.64583333333333,"40-80"
394,60374619022024,60375436011012,1,60375436011,33.8201451,-118.2866623,34.1483424,-118.1524734,43771,2400,9.66666666666667,"40-80"
395,60374619022025,60375436011000,1,60375436011,33.8232612,-118.2791352,34.1472135,-118.1513905,44453,2468,9.68555555555556,"40-80"
396,60374619022025,60375436011005,1,60375436011,33.821354,-118.2845118,34.1472135,-118.1513905,43401,2367,9.6575,"40-80"
397,60374622021011,60375436011004,1,60375436011,33.8207315,-118.2835634,34.1471326,-118.1331288,45504,2499,9.69416666666667,"40-80"
398,60374630002000,60375436011003,1,60375436011,33.8229608,-118.2866373,34.1593827,-118.0775676,55600,2952,9.82,"40-80"
399,60374632002009,60375436011011,1,60375436011,33.8216653,-118.2776879,34.1400189,-118.0919998,50201,2733,9.75916666666667,"40-80"
400,60374808021004,60375436011000,1,60375436011,33.8232612,-118.2791352,34.0851932,-118.1473272,38236,1963,9.54527777777778,"0-40"
401,60374820021001,60375436011007,1,60375436011,33.8200666,-118.2786938,34.0496711,-118.1532306,37291,1844,9.51222222222222,"0-40"
402,60374824021001,60375436011008,1,60375436011,33.820989,-118.2776565,34.0608339,-118.0841245,43223,2118,9.58833333333333,"40-80"
403,60374828001006,60375436011002,1,60375436011,33.8233175,-118.2842339,34.0392785,-118.1166117,39259,1844,9.51222222222222,"0-40"
404,60375002022003,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9507419,-118.0030172,40071,2284,9.63444444444444,"40-80"
405,60375003001004,60375436011008,1,60375436011,33.820989,-118.2776565,34.0313875,-118.0374211,44238,2006,9.55722222222222,"40-80"
406,60375004021008,60375436011011,1,60375436011,33.8216653,-118.2776879,34.002018,-118.0720033,39185,1865,9.51805555555556,"0-40"
407,60375007006003,60375436011002,1,60375436011,33.8233175,-118.2842339,34.0023693,-118.0962261,35737,2175,9.60416666666667,"0-40"
408,60375010025018,60375436011008,1,60375436011,33.820989,-118.2776565,33.9815431,-118.056189,39691,1890,9.525,"0-40"
409,60375015042026,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9799932,-118.0358577,41049,2081,9.57805555555556,"40-80"
410,60375018031010,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9711779,-118.0413884,41102,2052,9.57,"40-80"
411,60375025002005,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9862718,-118.1104753,37490,1810,9.50277777777778,"0-40"
412,60375025002020,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9804316,-118.1045322,37004,1764,9.49,"0-40"
413,60375027003029,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9468995,-118.0849688,33403,1591,9.44194444444445,"0-40"
414,60375028022015,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9371756,-118.0706124,33316,1665,9.4625,"0-40"
415,60375028022018,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9269736,-118.0625968,33132,1769,9.49138888888889,"0-40"
416,60375034021009,60375436011007,1,60375436011,33.8200666,-118.2786938,33.9391626,-117.9949876,41038,2420,9.67222222222222,"40-80"
417,60375039022027,60375436011000,2,60375436011,33.8232612,-118.2791352,33.8844479,-118.0185593,34020,1832,9.50888888888889,"0-40"
418,60375041021050,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8879514,-118.034519,31792,1605,9.44583333333333,"0-40"
419,60375041021071,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8895566,-118.0449057,30480,1559,9.43305555555555,"0-40"
420,60375041021078,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8877424,-118.0522329,29629,1437,9.39916666666667,"0-40"
421,60375041021079,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8877745,-118.047821,30041,1479,9.41083333333333,"0-40"
422,60375300031009,60375436011000,1,60375436011,33.8232612,-118.2791352,34.0359349,-118.0845728,39671,1916,9.53222222222222,"0-40"
423,60375300061012,60375436011004,1,60375436011,33.8207315,-118.2835634,34.0191059,-118.1107033,40649,2007,9.5575,"40-80"
424,60375302023034,60375436011001,1,60375436011,33.8223485,-118.2777169,34.022833,-118.1346005,36368,1775,9.49305555555556,"0-40"
425,60375302032012,60375436011002,1,60375436011,33.8233175,-118.2842339,34.0209768,-118.1238995,39628,1805,9.50138888888889,"0-40"
426,60375302042013,60375436011007,1,60375436011,33.8200666,-118.2786938,34.014798,-118.1294466,37184,1970,9.54722222222222,"0-40"
427,60375304002038,60375436011003,1,60375436011,33.8229608,-118.2866373,34.036376,-118.1565242,34431,1464,9.40666666666667,"0-40"
428,60375304002038,60375436011004,2,60375436011,33.8207315,-118.2835634,34.036376,-118.1565242,34952,1500,9.41666666666667,"0-40"
429,60375313022005,60375436011001,1,60375436011,33.8223485,-118.2777169,34.0194768,-118.1845195,30500,1541,9.42805555555556,"0-40"
430,60375323022010,60375436011004,1,60375436011,33.8207315,-118.2835634,34.0143765,-118.1824888,33338,1641,9.45583333333333,"0-40"
431,60375323033007,60375436011002,1,60375436011,33.8233175,-118.2842339,34.0160573,-118.1512791,33790,1629,9.4525,"0-40"
432,60375323033021,60375436011000,1,60375436011,33.8232612,-118.2791352,34.0077871,-118.1554841,29677,1739,9.48305555555556,"0-40"
433,60375323042142,60375436011007,1,60375436011,33.8200666,-118.2786938,33.9806434,-118.1599183,28275,1535,9.42638888888889,"0-40"
434,60375323042150,60375436011012,1,60375436011,33.8201451,-118.2866623,33.9813088,-118.1361041,29877,1711,9.47527777777778,"0-40"
435,60375324001019,60375436011008,1,60375436011,33.820989,-118.2776565,34.0147781,-118.22676,30728,1662,9.46166666666667,"0-40"
436,60375324001034,60375436011000,1,60375436011,33.8232612,-118.2791352,34.0100875,-118.2137583,31542,1728,9.48,"0-40"
437,60375324001034,60375436011007,1,60375436011,33.8200666,-118.2786938,34.0100875,-118.2137583,34345,1708,9.47444444444444,"0-40"
438,60375324001053,60375436011004,1,60375436011,33.8207315,-118.2835634,34.0007115,-118.1875304,31345,1484,9.41222222222222,"0-40"
439,60375324001054,60375436011000,1,60375436011,33.8232612,-118.2791352,34.0021197,-118.182137,28633,1513,9.42027777777778,"0-40"
440,60375324001063,60375436011004,1,60375436011,33.8207315,-118.2835634,34.0085336,-118.2335747,30940,1704,9.47333333333333,"0-40"
441,60375324001072,60375436011003,1,60375436011,33.8229608,-118.2866373,34.002152,-118.2344086,25157,1659,9.46083333333333,"0-40"
442,60375324001072,60375436011011,1,60375436011,33.8216653,-118.2776879,34.002152,-118.2344086,25766,1710,9.475,"0-40"
443,60375324001112,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9992722,-118.2108276,33684,1701,9.4725,"0-40"
444,60375324001112,60375436011012,1,60375436011,33.8201451,-118.2866623,33.9992722,-118.2108276,33505,1693,9.47027777777778,"0-40"
445,60375324001131,60375436011008,1,60375436011,33.820989,-118.2776565,34.0001831,-118.2260845,25815,1770,9.49166666666667,"0-40"
446,60375324001136,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9939685,-118.2215261,26068,1856,9.51555555555556,"0-40"
447,60375324001136,60375436011007,1,60375436011,33.8200666,-118.2786938,33.9939685,-118.2215261,26478,1884,9.52333333333333,"0-40"
448,60375324001162,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9907508,-118.2097479,34306,1760,9.48888888888889,"0-40"
449,60375325002008,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9896847,-118.2239011,24939,1747,9.48527777777778,"0-40"
450,60375328001008,60375436011012,1,60375436011,33.8201451,-118.2866623,33.9847818,-118.2498782,21769,1266,9.35166666666667,"0-40"
451,60375331041009,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9755778,-118.225519,24371,1610,9.44722222222222,"0-40"
452,60375332022001,60375436011008,1,60375436011,33.820989,-118.2776565,33.979714,-118.2052729,28277,1698,9.47166666666667,"0-40"
453,60375336013012,60375436011007,1,60375436011,33.8200666,-118.2786938,33.9796781,-118.186692,29667,1567,9.43527777777778,"0-40"
454,60375336033003,60375436011008,1,60375436011,33.820989,-118.2776565,33.9726233,-118.1902456,26074,1491,9.41416666666667,"0-40"
455,60375336033003,60375436011011,1,60375436011,33.8216653,-118.2776879,33.9726233,-118.1902456,26001,1497,9.41583333333333,"0-40"
456,60375339021022,60375436011000,1,60375436011,33.8232612,-118.2791352,33.9650269,-118.1518328,25010,1433,9.39805555555555,"0-40"
457,60375341013004,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9697167,-118.1644608,26093,1247,9.34638888888889,"0-40"
458,60375341024008,60375436011003,1,60375436011,33.8229608,-118.2866373,33.9649581,-118.1648122,26133,1280,9.35555555555556,"0-40"
459,60375343012004,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9569524,-118.1821496,25684,1395,9.3875,"0-40"
460,60375343012004,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9569524,-118.1821496,25920,1427,9.39638888888889,"0-40"
461,60375344042007,60375436011012,1,60375436011,33.8201451,-118.2866623,33.9637422,-118.1864578,26396,1468,9.40777777777778,"0-40"
462,60375349001004,60375436011000,1,60375436011,33.8232612,-118.2791352,33.9715572,-118.2308096,22653,1566,9.435,"0-40"
463,60375349003001,60375436011012,1,60375436011,33.8201451,-118.2866623,33.9745684,-118.2374302,21779,1450,9.40277777777778,"0-40"
464,60375353002005,60375436011003,1,60375436011,33.8229608,-118.2866373,33.964896,-118.2331879,20841,1399,9.38861111111111,"0-40"
465,60375356052003,60375436011011,1,60375436011,33.8216653,-118.2776879,33.9492418,-118.2185961,22567,1363,9.37861111111111,"0-40"
466,60375357023007,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9557287,-118.205213,23189,1394,9.38722222222222,"0-40"
467,60375359014004,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9445474,-118.1985234,22575,1310,9.36388888888889,"0-40"
468,60375359014004,60375436011011,1,60375436011,33.8216653,-118.2776879,33.9445474,-118.1985234,22899,1358,9.37722222222222,"0-40"
469,60375360001018,60375436011000,1,60375436011,33.8232612,-118.2791352,33.9525272,-118.1868061,23201,1376,9.38222222222222,"0-40"
470,60375361041009,60375436011000,1,60375436011,33.8232612,-118.2791352,33.9467702,-118.177944,22712,1318,9.36611111111111,"0-40"
471,60375402022005,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9328956,-118.2053392,20736,1136,9.31555555555556,"0-40"
472,60375402022009,60375436011001,1,60375436011,33.8223485,-118.2777169,33.9310779,-118.2065685,21025,1169,9.32472222222222,"0-40"
473,60375402023013,60375436011012,1,60375436011,33.8201451,-118.2866623,33.934335,-118.2007691,21169,1190,9.33055555555556,"0-40"
474,60375402033006,60375436011002,2,60375436011,33.8233175,-118.2842339,33.931357,-118.2021542,21017,1168,9.32444444444444,"0-40"
475,60375402033006,60375436011004,1,60375436011,33.8207315,-118.2835634,33.931357,-118.2021542,21253,1200,9.33333333333333,"0-40"
476,60375402033006,60375436011011,1,60375436011,33.8216653,-118.2776879,33.931357,-118.2021542,21341,1216,9.33777777777778,"0-40"
477,60375405011003,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9246553,-118.2134234,19956,1002,9.27833333333333,"0-40"
478,60375409022016,60375436011008,1,60375436011,33.820989,-118.2776565,33.9030115,-118.2663728,11696,795,9.22083333333333,"0-40"
479,60375409024003,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9149217,-118.2777688,11970,718,9.19944444444444,"0-40"
480,60375409024024,60375436011004,1,60375436011,33.8207315,-118.2835634,33.9113014,-118.2760665,12752,814,9.22611111111111,"0-40"
481,60375409024027,60375436011006,1,60375436011,33.8213525,-118.2852201,33.9127447,-118.2788376,11860,718,9.19944444444444,"0-40"
482,60375409024030,60375436011000,1,60375436011,33.8232612,-118.2791352,33.90557,-118.2761822,11478,831,9.23083333333333,"0-40"
483,60375410011000,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8980746,-118.2716238,10274,726,9.20166666666667,"0-40"
484,60375410011002,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8979953,-118.2751282,10496,708,9.19666666666667,"0-40"
485,60375410011010,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8943011,-118.2805886,9331,644,9.17888888888889,"0-40"
486,60375410011011,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8941388,-118.2792435,9432,647,9.17972222222222,"0-40"
487,60375410011016,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8912301,-118.2713636,10496,775,9.21527777777778,"0-40"
488,60375410011022,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8874619,-118.2711796,10315,739,9.20527777777778,"0-40"
489,60375410011022,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8874619,-118.2711796,10551,771,9.21416666666667,"0-40"
490,60375410011032,60375436011000,1,60375436011,33.8232612,-118.2791352,33.887377,-118.2790445,10466,730,9.20277777777778,"0-40"
491,60375410021001,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8839258,-118.2700082,9767,727,9.20194444444444,"0-40"
492,60375410021011,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8837999,-118.2770675,9307,707,9.19638888888889,"0-40"
493,60375410021012,60375436011008,1,60375436011,33.820989,-118.2776565,33.8839168,-118.2803306,7510,742,9.20611111111111,"0-40"
494,60375410021013,60375436011001,1,60375436011,33.8223485,-118.2777169,33.875116,-118.2728118,10291,713,9.19805555555556,"0-40"
495,60375410021041,60375436011006,1,60375436011,33.8213525,-118.2852201,33.8774978,-118.2764794,7944,590,9.16388888888889,"0-40"
496,60375410021056,60375436011007,1,60375436011,33.8200666,-118.2786938,33.868022,-118.2770166,6074,634,9.17611111111111,"0-40"
497,60375410021056,60375436011008,1,60375436011,33.820989,-118.2776565,33.868022,-118.2770166,5666,600,9.16666666666667,"0-40"
498,60375410021059,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8707593,-118.2709076,8074,596,9.16555555555555,"0-40"
499,60375410021060,60375436011003,1,60375436011,33.8229608,-118.2866373,33.8692633,-118.2715548,7694,605,9.16805555555556,"0-40"
500,60375410021066,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8699169,-118.2690423,8382,729,9.2025,"0-40"
501,60375412004026,60375436011004,2,60375436011,33.8207315,-118.2835634,33.9039065,-118.2642254,11893,833,9.23138888888889,"0-40"
502,60375413003013,60375436011009,1,60375436011,33.8197828,-118.2813402,33.9076361,-118.2406276,14821,1035,9.2875,"0-40"
503,60375413005004,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9168184,-118.2446084,15198,1033,9.28694444444444,"0-40"
504,60375413005009,60375436011000,1,60375436011,33.8232612,-118.2791352,33.9147983,-118.2483049,15968,1124,9.31222222222222,"0-40"
505,60375416031005,60375436011007,1,60375436011,33.8200666,-118.2786938,33.9210563,-118.2205473,21235,1154,9.32055555555556,"0-40"
506,60375416031012,60375436011001,1,60375436011,33.8223485,-118.2777169,33.9171736,-118.2226057,19288,1121,9.31138888888889,"0-40"
507,60375416031021,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9119717,-118.2200632,17228,1145,9.31805555555556,"0-40"
508,60375422001009,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8870013,-118.1912176,16861,909,9.2525,"0-40"
509,60375422002027,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8866346,-118.2060669,16321,1014,9.28166666666667,"0-40"
510,60375422002035,60375436011001,1,60375436011,33.8223485,-118.2777169,33.8840671,-118.2053539,15712,904,9.25111111111111,"0-40"
511,60375422003003,60375436011007,2,60375436011,33.8200666,-118.2786938,33.8869092,-118.1958081,18131,1055,9.29305555555556,"0-40"
512,60375424011005,60375436011011,1,60375436011,33.8216653,-118.2776879,33.8951136,-118.2086072,16279,1081,9.30027777777778,"0-40"
513,60375424021018,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8762247,-118.2123225,14716,992,9.27555555555556,"0-40"
514,60375424023001,60375436011009,1,60375436011,33.8197828,-118.2813402,33.8866775,-118.2106244,15535,966,9.26833333333333,"0-40"
515,60375426021006,60375436011002,1,60375436011,33.8233175,-118.2842339,33.9018641,-118.225478,15214,1136,9.31555555555556,"0-40"
516,60375426022014,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8967698,-118.2259484,14289,1015,9.28194444444444,"0-40"
517,60375426023006,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8988276,-118.2304496,14361,1031,9.28638888888889,"0-40"
518,60375431005001,60375436011011,1,60375436011,33.8216653,-118.2776879,33.8792827,-118.256757,10600,769,9.21361111111111,"0-40"
519,60375431005014,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8769998,-118.2598091,10768,786,9.21833333333333,"0-40"
520,60375431005014,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8769998,-118.2598091,10000,692,9.19222222222222,"0-40"
521,60375431005014,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8769998,-118.2598091,10236,724,9.20111111111111,"0-40"
522,60375431005015,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8770037,-118.2547819,11386,871,9.24194444444444,"0-40"
523,60375431005015,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8770037,-118.2547819,10617,777,9.21583333333333,"0-40"
524,60375431005015,60375436011003,1,60375436011,33.8229608,-118.2866373,33.8770037,-118.2547819,10332,773,9.21472222222222,"0-40"
525,60375431005015,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8770037,-118.2547819,10853,809,9.22472222222222,"0-40"
526,60375431005015,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8770037,-118.2547819,11263,837,9.2325,"0-40"
527,60375431005016,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8746932,-118.2563947,11077,758,9.21055555555555,"0-40"
528,60375432021004,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8851255,-118.21998,14485,927,9.2575,"0-40"
529,60375432024008,60375436011008,1,60375436011,33.820989,-118.2776565,33.8804099,-118.238319,11988,773,9.21472222222222,"0-40"
530,60375432024013,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8786378,-118.2198589,14204,903,9.25083333333333,"0-40"
531,60375432024013,60375436011008,1,60375436011,33.820989,-118.2776565,33.8786378,-118.2198589,13886,891,9.2475,"0-40"
532,60375432024026,60375436011011,1,60375436011,33.8216653,-118.2776879,33.8782394,-118.2446263,10923,821,9.22805555555555,"0-40"
533,60375432024036,60375436011000,1,60375436011,33.8232612,-118.2791352,33.874934,-118.2387916,11852,792,9.22,"0-40"
534,60375432024038,60375436011012,1,60375436011,33.8201451,-118.2866623,33.8739653,-118.2374903,13001,732,9.20333333333333,"0-40"
535,60375432024049,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8747954,-118.245401,10054,662,9.18388888888889,"0-40"
536,60375433051026,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8721153,-118.2299482,12180,834,9.23166666666667,"0-40"
537,60375433051033,60375436011004,1,60375436011,33.8207315,-118.2835634,33.86929,-118.2216164,12724,861,9.23916666666667,"0-40"
538,60375433051037,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8646579,-118.2211037,11355,1148,9.31888888888889,"0-40"
539,60375433051054,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8614114,-118.2147041,14208,783,9.2175,"0-40"
540,60375433051055,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8604192,-118.2137192,14373,817,9.22694444444445,"0-40"
541,60375433051067,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8508527,-118.2156904,8721,862,9.23944444444444,"0-40"
542,60375433051067,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8508527,-118.2156904,8928,869,9.24138888888889,"0-40"
543,60375433051067,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8508527,-118.2156904,9163,901,9.25027777777778,"0-40"
544,60375433051073,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8507119,-118.2206211,8327,911,9.25305555555556,"0-40"
545,60375433051074,60375436011004,1,60375436011,33.8207315,-118.2835634,33.853702,-118.2210115,9916,1124,9.31222222222222,"0-40"
546,60375433051083,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8644876,-118.2326726,8899,904,9.25111111111111,"0-40"
547,60375433051083,60375436011011,1,60375436011,33.8216653,-118.2776879,33.8644876,-118.2326726,8482,880,9.24444444444444,"0-40"
548,60375433051083,60375436011012,1,60375436011,33.8201451,-118.2866623,33.8644876,-118.2326726,11893,776,9.21555555555556,"0-40"
549,60375433051084,60375436011007,1,60375436011,33.8200666,-118.2786938,33.861284,-118.233651,8523,936,9.26,"0-40"
550,60375433051087,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8570645,-118.2283223,10602,1252,9.34777777777778,"0-40"
551,60375433051100,60375436011002,2,60375436011,33.8233175,-118.2842339,33.8495588,-118.231693,7666,874,9.24277777777778,"0-40"
552,60375433051116,60375436011004,1,60375436011,33.8207315,-118.2835634,33.857752,-118.2083955,15019,900,9.25,"0-40"
553,60375433051116,60375436011009,1,60375436011,33.8197828,-118.2813402,33.857752,-118.2083955,14912,863,9.23972222222222,"0-40"
554,60375433051117,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8585784,-118.209493,14937,889,9.24694444444444,"0-40"
555,60375433061028,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8316953,-118.2519268,3966,449,9.12472222222222,"0-40"
556,60375433061028,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8316953,-118.2519268,3990,449,9.12472222222222,"0-40"
557,60375433062008,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8355154,-118.232875,6661,843,9.23416666666667,"0-40"
558,60375433063000,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8436718,-118.2563179,5308,617,9.17138888888889,"0-40"
559,60375433063000,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8436718,-118.2563179,5101,577,9.16027777777778,"0-40"
560,60375433063000,60375436011012,1,60375436011,33.8201451,-118.2866623,33.8436718,-118.2563179,5884,680,9.18888888888889,"0-40"
561,60375433063005,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8437205,-118.260719,5495,633,9.17583333333333,"0-40"
562,60375433063005,60375436011006,1,60375436011,33.8213525,-118.2852201,33.8437205,-118.260719,5504,627,9.17416666666667,"0-40"
563,60375433063005,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8437205,-118.260719,5101,587,9.16305555555556,"0-40"
564,60375433063011,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8398921,-118.2571596,4634,529,9.14694444444445,"0-40"
565,60375433063015,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8427446,-118.2541469,5635,640,9.17777777777778,"0-40"
566,60375433064010,60375436011001,1,60375436011,33.8223485,-118.2777169,33.8297548,-118.2358698,5181,572,9.15888888888889,"0-40"
567,60375433064010,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8297548,-118.2358698,5881,668,9.18555555555556,"0-40"
568,60375433064013,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8301225,-118.2422938,5034,554,9.15388888888889,"0-40"
569,60375433064013,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8301225,-118.2422938,5270,586,9.16277777777778,"0-40"
570,60375433064029,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8270051,-118.2346223,5414,629,9.17472222222222,"0-40"
571,60375433211005,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8707817,-118.2411078,11126,819,9.2275,"0-40"
572,60375433211005,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8707817,-118.2411078,10594,758,9.21055555555555,"0-40"
573,60375433211005,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8707817,-118.2411078,11004,786,9.21833333333333,"0-40"
574,60375433211042,60375436011007,2,60375436011,33.8200666,-118.2786938,33.8671692,-118.2538194,7802,735,9.20416666666667,"0-40"
575,60375433211047,60375436011003,1,60375436011,33.8229608,-118.2866373,33.8633336,-118.2595945,7514,741,9.20583333333333,"0-40"
576,60375433211083,60375436011000,1,60375436011,33.8232612,-118.2791352,33.8592226,-118.24178,8149,799,9.22194444444444,"0-40"
577,60375433211083,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8592226,-118.24178,8263,815,9.22638888888889,"0-40"
578,60375433211089,60375436011007,2,60375436011,33.8200666,-118.2786938,33.8629623,-118.2446719,8479,805,9.22361111111111,"0-40"
579,60375434003030,60375436011002,2,60375436011,33.8233175,-118.2842339,33.8448619,-118.2654707,4876,535,9.14861111111111,"0-40"
580,60375434003030,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8448619,-118.2654707,5112,567,9.1575,"0-40"
581,60375434003032,60375436011001,1,60375436011,33.8223485,-118.2777169,33.8455936,-118.2652086,4532,460,9.12777777777778,"0-40"
582,60375434003032,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8455936,-118.2652086,4904,533,9.14805555555555,"0-40"
583,60375435011053,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8546213,-118.2875571,4791,535,9.14861111111111,"0-40"
584,60375435011053,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8546213,-118.2875571,5357,557,9.15472222222222,"0-40"
585,60375435012009,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8316124,-118.2798543,1353,229,9.06361111111111,"0-40"
586,60375435012009,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8316124,-118.2798543,1589,261,9.0725,"0-40"
587,60375435014001,60375436011004,1,60375436011,33.8207315,-118.2835634,33.8312568,-118.2803021,1660,284,9.07888888888889,"0-40"
588,60375435014003,60375436011006,1,60375436011,33.8213525,-118.2852201,33.8268916,-118.2810632,1179,197,9.05472222222222,"0-40"
589,60375435031010,60375436011002,1,60375436011,33.8233175,-118.2842339,33.8360094,-118.2908419,2671,387,9.1075,"0-40"
590,60375435031011,60375436011007,1,60375436011,33.8200666,-118.2786938,33.8394405,-118.2911701,3572,401,9.11138888888889,"0-40"
591,60375435031012,60375436011006,1,60375436011,33.8213525,-118.2852201,33.8331813,-118.2920619,1970,370,9.10277777777778,"0-40"
